"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Site.ID","Site.Name"
2020-05-23,"AQS","060658001",9,0.3,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-23,"AQS","060710306",1,1.4,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-23,"AQS","060711234",1,0.8,"ppb",0,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-23,"AQS","060712002",1,0.4,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-05-24,"AQS","060658001",9,0.4,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-24,"AQS","060710306",1,1,"ppb",1,"Victorville-Park Avenue",18,0.75,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-24,"AQS","060711234",1,2.2,"ppb",3,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-24,"AQS","060712002",1,0.5,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-05-25,"AQS","060658001",9,0.5,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-25,"AQS","060710306",1,1.3,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-25,"AQS","060711234",1,3,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-25,"AQS","060712002",1,0.8,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-05-26,"AQS","060658001",9,0.5,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-26,"AQS","060710306",1,1.3,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-26,"AQS","060711234",1,3.2,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-26,"AQS","060712002",1,0.6,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-05-27,"AQS","060658001",9,0.6,"ppb",0,"Rubidoux",22,0.92,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-27,"AQS","060710306",1,1.4,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-27,"AQS","060711234",1,1.5,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-27,"AQS","060712002",1,0.8,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-05-28,"AQS","060658001",9,0.3,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-28,"AQS","060710306",1,1.3,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-28,"AQS","060711234",1,1.5,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-28,"AQS","060712002",1,0.9,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-05-29,"AQS","060658001",9,0.2,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-29,"AQS","060710306",1,1.1,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-29,"AQS","060711234",1,3,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-29,"AQS","060712002",1,0.3,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-05-30,"AQS","060658001",9,0.3,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-30,"AQS","060710306",1,0.9,"ppb",0,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-30,"AQS","060711234",1,1.3,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-30,"AQS","060712002",1,0.3,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-05-31,"AQS","060658001",9,0.4,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-05-31,"AQS","060710306",1,0.9,"ppb",0,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-05-31,"AQS","060711234",1,1.8,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-05-31,"AQS","060712002",1,0.5,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-01,"AQS","060658001",9,0.5,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-01,"AQS","060710306",1,1,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-01,"AQS","060711234",1,1.5,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-01,"AQS","060712002",1,0.5,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-02,"AQS","060658001",9,0.5,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-02,"AQS","060710306",1,1.2,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-02,"AQS","060711234",1,3.3,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-02,"AQS","060712002",1,0.7,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-03,"AQS","060658001",9,0.7,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-03,"AQS","060710306",1,1.3,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-03,"AQS","060711234",1,5.5,"ppb",7,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-03,"AQS","060712002",1,1.1,"ppb",1,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-04,"AQS","060658001",9,0.4,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-04,"AQS","060710306",1,1.6,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-04,"AQS","060711234",1,3.7,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-04,"AQS","060712002",1,0.7,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-05,"AQS","060658001",9,0.1,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-05,"AQS","060711234",1,2.7,"ppb",3,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-05,"AQS","060712002",1,0.2,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-06,"AQS","060658001",9,0.2,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-06,"AQS","060710306",1,1.3,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-06,"AQS","060711234",1,2.2,"ppb",3,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-06,"AQS","060712002",1,0.3,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-07,"AQS","060658001",9,0.3,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-07,"AQS","060710306",1,1.3,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-07,"AQS","060711234",1,1.2,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-07,"AQS","060712002",1,0.4,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-08,"AQS","060658001",9,0.3,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-08,"AQS","060710306",1,1.2,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-08,"AQS","060712002",1,0.3,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-09,"AQS","060658001",9,0.8,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-09,"AQS","060710306",1,1.5,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-09,"AQS","060711234",1,1.8,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-09,"AQS","060712002",1,0.6,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-10,"AQS","060658001",9,0.7,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-10,"AQS","060710306",1,1.4,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-10,"AQS","060711234",1,3.4,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-10,"AQS","060712002",1,1.1,"ppb",1,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-11,"AQS","060658001",9,1,"ppb",1,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-11,"AQS","060710306",1,1.4,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-11,"AQS","060711234",1,3.1,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-11,"AQS","060712002",1,0.7,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-12,"AQS","060658001",9,0.4,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-12,"AQS","060710306",1,1.2,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-12,"AQS","060711234",1,1.5,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-12,"AQS","060712002",1,0.7,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-13,"AQS","060658001",9,0.4,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-13,"AQS","060710306",1,1.4,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-13,"AQS","060711234",1,1.6,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-13,"AQS","060712002",1,0.5,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-14,"AQS","060658001",9,0.4,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-14,"AQS","060710306",1,1.4,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-14,"AQS","060711234",1,1.2,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-14,"AQS","060712002",1,1,"ppb",1,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-15,"AQS","060658001",9,0.4,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-15,"AQS","060710306",1,1.5,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-15,"AQS","060711234",1,3.6,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-15,"AQS","060712002",1,0.6,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-16,"AQS","060658001",9,0.3,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-16,"AQS","060710306",1,1.4,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-16,"AQS","060711234",1,3.2,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-16,"AQS","060712002",1,0.4,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-17,"AQS","060658001",9,0.2,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-17,"AQS","060710306",1,1.5,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-17,"AQS","060711234",1,1.2,"ppb",1,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-17,"AQS","060712002",1,0.2,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-18,"AQS","060658001",9,0.2,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-18,"AQS","060710306",1,1.6,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-18,"AQS","060711234",1,3.9,"ppb",4,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-18,"AQS","060712002",1,0.3,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-19,"AQS","060658001",9,0.3,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
2020-06-19,"AQS","060710306",1,1.8,"ppb",1,"Victorville-Park Avenue",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.5109611108812,-117.32554,60710306,"Victorville-Park Avenue"
2020-06-19,"AQS","060711234",1,2.7,"ppb",3,"Trona - Athol/Telescope #2",23,0.96,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",35.77446,-117.3721,60711234,"Trona - Athol/Telescope #2"
2020-06-19,"AQS","060712002",1,0.3,"ppb",0,"Fontana",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino",34.10002,-117.49201,60712002,"Fontana"
2020-06-20,"AQS","060658001",9,0.2,"ppb",0,"Rubidoux",24,1,42401,"Sulfur dioxide",40140,"Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside",33.9995800008751,-117.41601,60658001,"Rubidoux"
