date,AQI
03/09/2018,41
03/09/2018,44
03/09/2019,43
03/09/2019,44
03/09/2019,41
03/09/2020,34
03/09/2020,36
03/09/2020,36
03/09/2021,35
03/09/2021,44
03/09/2021,40
03/09/2022,44
03/09/2022,46
03/09/2022,43
03/09/2023,44
03/09/2023,48
03/09/2024,40
03/09/2024,46
03/09/2024,48
03/10/2017,44
03/10/2017,71
03/10/2018,20
03/10/2018,19
03/10/2018,19
03/10/2019,42
03/10/2019,43
03/10/2019,40
03/10/2020,26
03/10/2020,26
03/10/2020,25
03/10/2021,34
03/10/2021,41
03/10/2022,45
03/10/2022,40
03/10/2023,29
03/10/2023,27
03/10/2023,29
03/10/2024,44
03/10/2024,50
03/10/2024,48
03/11/2017,74
03/11/2017,126
03/11/2017,140
03/11/2018,33
03/11/2018,35
03/11/2018,31
03/11/2019,43
03/11/2019,44
03/11/2019,37
03/11/2020,35
03/11/2020,37
03/11/2020,34
03/11/2021,37
03/11/2021,44
03/11/2021,43
03/11/2022,46
03/11/2022,45
03/11/2022,42
03/11/2023,17
03/11/2023,19
03/11/2023,19
03/11/2024,30
03/11/2024,41
03/11/2024,42
03/12/2017,49
03/12/2017,87
03/12/2017,93
03/12/2018,32
03/12/2018,35
03/12/2018,33
03/12/2019,40
03/12/2019,43
03/12/2019,42
03/12/2020,21
03/12/2020,20
03/12/2020,19
03/12/2021,36
03/12/2021,41
03/12/2021,40
03/12/2022,49
03/12/2022,49
03/12/2022,44
03/12/2023,30
03/12/2023,34
03/12/2023,32
03/12/2024,19
03/12/2024,30
03/12/2024,32
03/13/2017,43
03/13/2017,67
03/13/2017,87
03/13/2018,21
03/13/2018,22
03/13/2018,23
03/13/2019,45
03/13/2019,47
03/13/2020,26
03/13/2020,29
03/13/2020,28
03/13/2021,38
03/13/2021,44
03/13/2021,41
03/13/2022,64
03/13/2022,67
03/13/2022,48
03/13/2023,29
03/13/2023,29
03/13/2023,31
03/13/2024,39
03/13/2024,43
03/14/2017,39
03/14/2017,64
03/14/2017,54
03/14/2018,36
03/14/2018,39
03/14/2018,38
03/14/2019,46
03/14/2019,49
03/14/2019,44
03/14/2020,34
03/14/2020,38
03/14/2020,35
03/14/2021,38
03/14/2021,43
03/14/2021,40
03/14/2022,47
03/14/2022,51
03/14/2022,42
03/14/2023,21
03/14/2023,23
03/14/2023,20
03/14/2024,41
03/15/2017,38
03/15/2017,64
03/15/2017,61
03/15/2018,39
03/15/2018,42
03/15/2018,42
03/15/2019,46
03/15/2019,47
03/15/2019,42
03/15/2020,39
03/15/2020,41
03/15/2020,38
03/15/2021,32
03/15/2021,40
03/15/2021,36
03/15/2022,54
03/15/2022,67
03/15/2022,50
03/15/2023,22
03/15/2023,20
03/15/2023,24
03/15/2024,34
03/15/2024,35
03/16/2017,50
03/16/2017,50
03/16/2018,36
03/16/2018,40
03/16/2018,38
03/16/2019,49
03/16/2019,51
03/16/2019,45
03/16/2020,33
03/16/2020,41
03/16/2020,36
03/16/2021,34
03/16/2021,42
03/16/2021,38
03/16/2022,43
03/16/2022,45
03/16/2022,42
03/16/2023,28
03/16/2023,28
03/16/2023,32
03/16/2024,32
03/16/2024,33
03/16/2024,34
03/17/2017,39
03/17/2017,54
03/17/2017,51
03/17/2018,41
03/17/2018,46
03/17/2018,43
03/17/2019,51
03/17/2019,54
03/17/2019,49
03/17/2020,46
03/17/2020,42
03/17/2021,35
03/17/2021,42
03/17/2022,48
03/17/2022,50
03/17/2023,46
03/17/2023,42
03/17/2023,37
03/17/2024,43
03/17/2024,44
03/17/2024,44
03/18/2017,48
03/18/2017,84
03/18/2017,74
03/18/2018,42
03/18/2018,43
03/18/2018,42
03/18/2019,61
03/18/2019,67
03/18/2019,67
03/18/2020,34
03/18/2020,34
03/18/2020,36
03/18/2021,44
03/18/2021,49
03/18/2021,44
03/18/2022,49
03/18/2022,51
03/18/2022,48
03/18/2023,49
03/18/2023,49
03/18/2023,49
03/18/2024,39
03/18/2024,41
03/18/2024,39
03/19/2017,42
03/19/2017,61
03/19/2017,54
03/19/2018,44
03/19/2018,48
03/19/2018,46
03/19/2019,50
03/19/2019,58
03/19/2019,51
03/19/2020,36
03/19/2020,38
03/19/2020,34
03/19/2021,39
03/19/2021,47
03/19/2021,40
03/19/2022,46
03/19/2022,46
03/19/2022,39
03/19/2023,42
03/19/2023,42
03/19/2023,40
03/19/2024,47
03/19/2024,49
03/19/2024,51
03/20/2017,31
03/20/2017,42
03/20/2017,40
03/20/2018,43
03/20/2018,42
03/20/2019,41
03/20/2019,43
03/20/2019,39
03/20/2020,37
03/20/2020,43
03/20/2020,38
03/20/2021,40
03/20/2021,44
03/20/2021,41
03/20/2022,41
03/20/2022,44
03/20/2022,38
03/20/2023,35
03/20/2023,34
03/20/2023,35
03/20/2024,49
03/20/2024,64
03/20/2024,61
03/21/2017,28
03/21/2017,26
03/21/2018,27
03/21/2018,31
03/21/2018,32
03/21/2019,40
03/21/2019,44
03/21/2019,42
03/21/2020,44
03/21/2020,47
03/21/2020,43
03/21/2021,44
03/21/2021,47
03/21/2021,44
03/21/2022,44
03/21/2022,44
03/21/2022,40
03/21/2023,42
03/21/2023,43
03/21/2023,44
03/21/2024,50
03/21/2024,67
03/22/2017,32
03/22/2017,42
03/22/2017,40
03/22/2018,24
03/22/2018,21
03/22/2018,19
03/22/2019,44
03/22/2019,46
03/22/2019,46
03/22/2020,40
03/22/2020,44
03/22/2020,39
03/22/2021,42
03/22/2021,50
03/22/2021,47
03/22/2022,43
03/22/2022,42
03/22/2022,37
03/22/2023,40
03/22/2023,41
03/22/2023,41
03/22/2024,58
03/22/2024,51
03/23/2017,36
03/23/2017,47
03/23/2017,44
03/23/2018,44
03/23/2019,45
03/23/2019,48
03/23/2019,44
03/23/2020,41
03/23/2020,46
03/23/2021,39
03/23/2021,42
03/23/2021,40
03/23/2022,47
03/23/2022,49
03/23/2022,44
03/23/2023,31
03/23/2023,36
03/23/2023,35
03/23/2024,38
03/23/2024,38
03/24/2017,33
03/24/2017,48
03/24/2018,44
03/24/2018,47
03/24/2018,44
03/24/2019,58
03/24/2019,54
03/24/2019,48
03/24/2020,40
03/24/2020,46
03/24/2020,41
03/24/2021,41
03/24/2021,46
03/24/2021,44
03/24/2022,64
03/24/2022,80
03/24/2022,51
03/24/2023,40
03/24/2023,43
03/24/2023,44
03/24/2024,39
03/24/2024,41
03/25/2017,36
03/25/2017,49
03/25/2017,46
03/25/2018,47
03/25/2018,49
03/25/2018,46
03/25/2019,61
03/25/2019,84
03/25/2019,67
03/25/2020,39
03/25/2020,44
03/25/2020,40
03/25/2021,36
03/25/2021,44
03/25/2021,40
03/25/2022,51
03/25/2022,74
03/25/2023,47
03/25/2023,47
03/25/2023,48
03/25/2024,41
03/25/2024,41
03/26/2017,40
03/26/2017,54
03/26/2017,48
03/26/2018,46
03/26/2018,48
03/26/2018,44
03/26/2019,90
03/26/2019,71
03/26/2020,41
03/26/2020,45
03/26/2021,37
03/26/2021,42
03/26/2021,39
03/26/2022,49
03/26/2022,61
03/26/2022,48
03/26/2023,48
03/26/2023,50
03/26/2023,49
03/26/2024,44
03/26/2024,44
03/27/2017,35
03/27/2017,47
03/27/2017,45
03/27/2018,45
03/27/2018,46
03/27/2019,38
03/27/2019,39
03/27/2020,45
03/27/2020,43
03/27/2021,47
03/27/2021,51
03/27/2021,47
03/27/2022,47
03/27/2022,58
03/27/2022,43
03/27/2023,44
03/27/2023,45
03/27/2023,44
03/28/2017,43
03/28/2017,50
03/28/2017,46
03/28/2018,41
03/28/2018,45
03/28/2018,48
03/28/2019,42
03/28/2019,45
03/28/2019,45
03/28/2020,47
03/28/2020,51
03/28/2020,46
03/28/2021,50
03/28/2021,61
03/28/2021,51
03/28/2022,34
03/28/2022,37
03/28/2022,34
03/28/2023,58
03/28/2023,61
03/28/2023,64
03/29/2017,46
03/29/2017,67
03/29/2017,77
03/29/2018,50
03/29/2018,71
03/29/2018,64
03/29/2019,48
03/29/2019,51
03/29/2019,48
03/29/2020,45
03/29/2020,50
03/29/2020,44
03/29/2021,48
03/29/2021,74
03/29/2021,51
03/29/2022,36
03/29/2022,40
03/29/2022,39
03/29/2023,40
03/29/2023,41
03/29/2023,42
03/30/2017,39
03/30/2017,61
03/30/2017,51
03/30/2018,80
03/30/2018,80
03/30/2018,74
03/30/2019,67
03/30/2019,64
03/30/2019,67
03/30/2020,43
03/30/2020,44
03/30/2021,44
03/30/2021,49
03/30/2021,44
03/30/2022,41
03/30/2022,43
03/30/2022,42
03/30/2023,42
03/30/2023,41
03/30/2023,44
03/31/2017,38
03/31/2017,47
03/31/2017,47
03/31/2018,90
03/31/2018,105
03/31/2018,84
03/31/2019,54
03/31/2019,54
03/31/2019,54
03/31/2020,37
03/31/2020,51
03/31/2020,46
03/31/2021,46
03/31/2021,58
03/31/2021,48
03/31/2022,33
03/31/2022,33
03/31/2023,39
03/31/2023,44
03/31/2023,45
04/01/2017,39
04/01/2017,50
04/01/2017,50
04/01/2018,67
04/01/2018,97
04/01/2018,67
04/01/2019,71
04/01/2019,84
04/01/2019,80
04/01/2020,84
04/01/2021,42
04/01/2021,46
04/01/2021,38
04/01/2022,49
04/01/2022,51
04/01/2023,50
04/01/2023,58
04/01/2023,58
04/02/2017,42
04/02/2017,71
04/02/2017,51
04/02/2018,44
04/02/2018,44
04/02/2018,44
04/02/2019,77
04/02/2019,51
04/02/2020,40
04/02/2020,45
04/02/2020,43
04/02/2021,71
04/02/2021,100
04/02/2021,80
04/02/2022,45
04/02/2022,61
04/02/2022,46
04/02/2023,51
04/02/2023,54
04/02/2023,50
04/03/2017,34
04/03/2017,47
04/03/2017,44
04/03/2018,49
04/03/2018,48
04/03/2018,50
04/03/2019,33
04/03/2019,37
04/03/2019,37
04/03/2020,49
04/03/2020,61
04/03/2020,50
04/03/2021,105
04/03/2021,119
04/03/2021,93
04/03/2022,45
04/03/2022,46
04/03/2022,44
04/03/2023,43
04/03/2023,44
04/03/2023,44
04/04/2017,42
04/04/2017,67
04/04/2017,50
04/04/2018,54
04/04/2018,84
04/04/2018,74
04/04/2019,39
04/04/2019,42
04/04/2019,39
04/04/2020,45
04/04/2020,50
04/04/2020,45
04/04/2021,74
04/04/2021,112
04/04/2021,77
04/04/2022,42
04/04/2022,45
04/04/2022,47
04/04/2023,39
04/04/2023,42
04/04/2023,43
04/05/2017,61
04/05/2017,105
04/05/2017,112
04/05/2018,80
04/05/2018,108
04/05/2018,93
04/05/2019,34
04/05/2019,35
04/05/2019,38
04/05/2020,33
04/05/2020,38
04/05/2020,32
04/05/2021,43
04/05/2021,58
04/05/2021,46
04/05/2022,87
04/05/2022,115
04/05/2022,93
04/05/2023,46
04/05/2023,49
04/05/2023,49
04/06/2017,42
04/06/2017,84
04/06/2017,71
04/06/2018,61
04/06/2018,87
04/06/2018,77
04/06/2019,45
04/06/2019,48
04/06/2019,46
04/06/2020,27
04/06/2020,31
04/06/2020,29
04/06/2021,45
04/06/2021,51
04/06/2021,49
04/06/2022,45
04/06/2022,45
04/06/2022,44
04/06/2023,50
04/06/2023,48
04/06/2023,50
04/07/2017,48
04/07/2017,90
04/07/2017,80
04/07/2018,39
04/07/2018,47
04/07/2018,38
04/07/2019,87
04/07/2019,97
04/07/2019,84
04/07/2020,30
04/07/2020,34
04/07/2021,71
04/07/2021,112
04/07/2021,80
04/07/2022,44
04/07/2022,50
04/07/2022,44
04/07/2023,61
04/07/2023,71
04/07/2023,71
04/08/2017,40
04/08/2017,61
04/08/2017,50
04/08/2018,61
04/08/2018,51
04/08/2019,93
04/08/2019,115
04/08/2019,115
04/08/2020,38
04/08/2020,37
04/08/2020,38
04/08/2021,54
04/08/2021,90
04/08/2021,64
04/08/2022,80
04/08/2022,58
04/08/2022,58
04/08/2023,46
04/08/2023,50
04/08/2023,45
04/09/2017,44
04/09/2017,74
04/09/2017,67
04/09/2018,49
04/09/2018,58
04/09/2018,54
04/09/2019,44
04/09/2019,50
04/09/2019,44
04/09/2020,36
04/09/2020,30
04/09/2021,64
04/09/2021,93
04/09/2021,80
04/09/2022,87
04/09/2022,105
04/09/2022,71
04/09/2023,100
04/09/2023,105
04/09/2023,90
04/10/2017,47
04/10/2017,93
04/10/2017,87
04/10/2018,93
04/10/2018,112
04/10/2018,101
04/10/2019,54
04/10/2019,51
04/10/2020,35
04/10/2020,35
04/10/2020,35
04/10/2021,84
04/10/2021,126
04/10/2021,87
04/10/2022,51
04/10/2022,64
04/10/2022,45
04/10/2023,84
04/10/2023,93
04/10/2023,108
04/11/2017,50
04/11/2017,112
04/11/2017,108
04/11/2018,71
04/11/2018,74
04/11/2018,71
04/11/2019,45
04/11/2019,49
04/11/2019,50
04/11/2020,44
04/11/2020,49
04/11/2020,44
04/11/2021,74
04/11/2021,115
04/11/2021,71
04/11/2022,42
04/11/2022,43
04/11/2022,44
04/11/2023,74
04/11/2023,87
04/11/2023,93
04/12/2017,37
04/12/2017,54
04/12/2017,50
04/12/2018,50
04/12/2018,61
04/12/2018,51
04/12/2019,51
04/12/2019,54
04/12/2019,58
04/12/2020,32
04/12/2020,36
04/12/2020,32
04/12/2021,47
04/12/2021,61
04/12/2021,50
04/12/2022,44
04/12/2022,47
04/12/2022,45
04/12/2023,34
04/12/2023,39
04/12/2023,38
04/13/2017,31
04/13/2017,44
04/13/2017,42
04/13/2018,50
04/13/2018,61
04/13/2018,49
04/13/2019,71
04/13/2019,90
04/13/2019,77
04/13/2020,29
04/13/2020,31
04/13/2020,32
04/13/2021,35
04/13/2021,40
04/13/2021,39
04/13/2022,49
04/13/2022,51
04/13/2022,50
04/13/2023,36
04/13/2023,29
04/13/2023,37
04/14/2017,43
04/14/2017,71
04/14/2017,71
04/14/2018,90
04/14/2018,90
04/14/2018,90
04/14/2019,87
04/14/2019,105
04/14/2019,90
04/14/2020,46
04/14/2020,45
04/14/2021,44
04/14/2021,61
04/14/2022,54
04/14/2022,67
04/14/2022,58
04/14/2023,41
04/14/2023,42
04/14/2023,45
04/15/2017,51
04/15/2017,112
04/15/2017,97
04/15/2018,77
04/15/2018,84
04/15/2018,74
04/15/2019,54
04/15/2019,71
04/15/2019,61
04/15/2020,51
04/15/2020,77
04/15/2020,61
04/15/2021,47
04/15/2021,67
04/15/2021,54
04/15/2022,58
04/15/2022,77
04/15/2022,61
04/15/2023,80
04/15/2023,80
04/15/2023,77
04/16/2017,58
04/16/2017,126
04/16/2017,105
04/16/2018,45
04/16/2018,49
04/16/2018,45
04/16/2019,37
04/16/2019,40
04/16/2020,58
04/16/2020,77
04/16/2020,61
04/16/2021,54
04/16/2021,84
04/16/2021,71
04/16/2022,36
04/16/2022,42
04/16/2022,34
04/16/2023,84
04/16/2023,97
04/16/2023,77
04/17/2017,30
04/17/2017,47
04/17/2017,43
04/17/2018,51
04/17/2018,61
04/17/2018,50
04/17/2019,54
04/17/2019,50
04/17/2020,40
04/17/2020,44
04/17/2020,40
04/17/2021,84
04/17/2021,77
04/17/2021,74
04/17/2022,67
04/17/2022,77
04/17/2022,51
04/17/2023,47
04/17/2023,47
04/17/2023,50
04/18/2017,24
04/18/2017,33
04/18/2017,32
04/18/2018,67
04/18/2018,84
04/18/2018,74
04/18/2019,112
04/18/2019,112
04/18/2019,108
04/18/2020,35
04/18/2020,37
04/18/2020,35
04/18/2021,48
04/18/2021,58
04/18/2021,50
04/18/2022,71
04/18/2022,112
04/18/2022,80
04/18/2023,48
04/18/2023,51
04/18/2023,51
04/19/2017,38
04/19/2017,51
04/19/2017,49
04/19/2018,40
04/19/2018,41
04/19/2018,41
04/19/2019,90
04/19/2019,108
04/19/2019,100
04/19/2020,41
04/19/2020,46
04/19/2020,42
04/19/2021,67
04/19/2021,90
04/19/2021,74
04/19/2022,42
04/19/2022,47
04/19/2022,41
04/19/2023,54
04/19/2023,58
04/19/2023,61
04/20/2017,51
04/20/2017,100
04/20/2017,93
04/20/2018,45
04/20/2018,48
04/20/2018,49
04/20/2019,50
04/20/2019,67
04/20/2019,49
04/20/2020,34
04/20/2020,37
04/20/2020,38
04/20/2021,49
04/20/2021,87
04/20/2021,49
04/20/2022,44
04/20/2022,47
04/20/2022,43
04/20/2023,87
04/20/2023,74
04/20/2023,90
04/21/2017,90
04/21/2017,93
04/21/2017,122
04/21/2018,74
04/21/2018,84
04/21/2018,84
04/21/2019,54
04/21/2019,71
04/21/2019,51
04/21/2020,46
04/21/2020,61
04/21/2020,47
04/21/2021,36
04/21/2021,44
04/21/2021,41
04/21/2022,43
04/21/2022,47
04/21/2022,41
04/21/2023,97
04/21/2023,105
04/21/2023,108
04/22/2017,87
04/22/2017,143
04/22/2017,122
04/22/2018,119
04/22/2018,133
04/22/2018,105
04/22/2019,48
04/22/2019,48
04/22/2019,47
04/22/2020,84
04/22/2020,93
04/22/2020,74
04/22/2021,30
04/22/2021,37
04/22/2021,37
04/22/2022,43
04/22/2022,47
04/22/2022,43
04/22/2023,143
04/22/2023,119
04/22/2023,129
04/23/2017,48
04/23/2017,126
04/23/2017,90
04/23/2018,84
04/23/2018,100
04/23/2018,80
04/23/2019,61
04/23/2019,58
04/23/2019,58
04/23/2020,105
04/23/2020,101
04/23/2021,35
04/23/2021,41
04/23/2022,50
04/23/2022,50
04/23/2022,48
04/23/2023,90
04/23/2023,108
04/23/2023,80
04/24/2017,37
04/24/2017,50
04/24/2017,51
04/24/2018,58
04/24/2018,80
04/24/2018,71
04/24/2019,87
04/24/2019,112
04/24/2019,90
04/24/2020,112
04/24/2020,67
04/24/2020,105
04/24/2021,44
04/24/2021,54
04/24/2021,47
04/24/2022,47
04/24/2022,48
04/24/2022,47
04/24/2023,46
04/24/2023,49
04/24/2023,50
04/25/2017,41
04/25/2017,64
04/25/2017,61
04/25/2018,64
04/25/2018,87
04/25/2018,74
04/25/2019,87
04/25/2019,115
04/25/2019,84
04/25/2020,119
04/25/2020,126
04/25/2020,101
04/25/2021,42
04/25/2021,44
04/25/2021,42
04/25/2022,80
04/25/2022,97
04/25/2022,80
04/25/2023,51
04/25/2023,61
04/25/2023,58
04/26/2017,41
04/26/2017,77
04/26/2017,77
04/26/2018,64
04/26/2018,80
04/26/2018,71
04/26/2019,67
04/26/2019,93
04/26/2019,74
04/26/2020,77
04/26/2020,100
04/26/2020,67
04/26/2021,36
04/26/2021,42
04/26/2021,41
04/26/2022,74
04/26/2022,119
04/26/2022,77
04/26/2023,84
04/26/2023,87
04/26/2023,97
04/27/2017,38
04/27/2017,61
04/27/2017,50
04/27/2018,51
04/27/2018,64
04/27/2018,61
04/27/2019,58
04/27/2019,77
04/27/2019,50
04/27/2020,90
04/27/2020,129
04/27/2020,77
04/27/2021,40
04/27/2021,44
04/27/2021,44
04/27/2022,67
04/27/2022,93
04/27/2022,54
04/27/2023,97
04/27/2023,133
04/27/2023,119
04/28/2017,54
04/28/2017,77
04/28/2017,90
04/28/2018,90
04/28/2018,105
04/28/2018,80
04/28/2019,64
04/28/2019,84
04/28/2019,51
04/28/2020,133
04/28/2020,112
04/28/2020,119
04/28/2021,48
04/28/2021,48
04/28/2022,48
04/28/2022,61
04/28/2022,48
04/28/2023,105
04/28/2023,122
04/28/2023,129
04/29/2017,43
04/29/2017,49
04/29/2017,48
04/29/2018,58
04/29/2018,71
04/29/2018,51
04/29/2019,31
04/29/2019,32
04/29/2019,31
04/29/2020,108
04/29/2020,151
04/29/2020,97
04/29/2021,67
04/29/2021,80
04/29/2021,97
04/29/2022,87
04/29/2022,97
04/29/2022,71
04/29/2023,161
04/29/2023,169
04/29/2023,151
04/30/2017,64
04/30/2017,112
04/30/2017,93
04/30/2018,42
04/30/2018,44
04/30/2018,44
04/30/2019,38
04/30/2019,41
04/30/2019,40
04/30/2020,133
04/30/2020,166
04/30/2020,119
04/30/2021,93
04/30/2021,112
04/30/2021,105
04/30/2022,133
04/30/2022,151
04/30/2022,122
04/30/2023,93
04/30/2023,115
04/30/2023,71
05/01/2017,67
05/01/2017,147
05/01/2017,136
05/01/2018,38
05/01/2018,44
05/01/2018,38
05/01/2019,50
05/01/2019,51
05/01/2019,54
05/01/2020,93
05/01/2020,143
05/01/2020,90
05/01/2021,64
05/01/2021,101
05/01/2021,71
05/01/2022,97
05/01/2022,108
05/01/2022,67
05/01/2023,37
05/01/2023,36
05/01/2023,38
05/02/2017,67
05/02/2017,161
05/02/2017,136
05/02/2018,36
05/02/2018,39
05/02/2018,39
05/02/2019,61
05/02/2019,74
05/02/2019,64
05/02/2020,97
05/02/2020,133
05/02/2020,84
05/02/2021,36
05/02/2021,43
05/02/2021,40
05/02/2022,48
05/02/2022,64
05/02/2022,48
05/02/2023,38
05/02/2023,40
05/02/2023,39
05/03/2017,74
05/03/2017,164
05/03/2017,154
05/03/2018,50
05/03/2018,51
05/03/2019,93
05/03/2019,119
05/03/2019,101
05/03/2020,58
05/03/2020,93
05/03/2020,49
05/03/2021,50
05/03/2021,67
05/03/2021,51
05/03/2022,71
05/03/2022,90
05/03/2022,58
05/03/2023,42
05/03/2023,43
05/03/2023,42
05/04/2017,156
05/04/2017,147
05/04/2018,97
05/04/2018,112
05/04/2018,97
05/04/2019,101
05/04/2019,122
05/04/2019,93
05/04/2020,101
05/04/2020,97
05/04/2021,80
05/04/2021,97
05/04/2021,93
05/04/2022,93
05/04/2022,90
05/04/2022,74
05/04/2023,34
05/04/2023,34
05/05/2017,71
05/05/2017,50
05/05/2018,129
05/05/2018,143
05/05/2018,136
05/05/2019,64
05/05/2019,77
05/05/2019,58
05/05/2020,151
05/05/2020,185
05/05/2020,169
05/05/2021,108
05/05/2021,129
05/05/2021,105
05/05/2022,100
05/05/2022,112
05/05/2022,97
05/05/2023,36
05/05/2023,36
05/05/2023,39
05/06/2017,32
05/06/2017,39
05/06/2017,38
05/06/2018,133
05/06/2018,150
05/06/2018,119
05/06/2019,37
05/06/2019,40
05/06/2019,39
05/06/2020,197
05/06/2020,204
05/06/2020,179
05/06/2021,51
05/06/2021,87
05/06/2021,67
05/06/2022,105
05/06/2022,119
05/06/2022,87
05/06/2023,43
05/06/2023,45
05/06/2023,44
05/07/2017,34
05/07/2017,44
05/07/2017,41
05/07/2018,97
05/07/2018,122
05/07/2018,97
05/07/2019,31
05/07/2019,32
05/07/2019,35
05/07/2020,205
05/07/2020,208
05/07/2020,187
05/07/2021,49
05/07/2021,71
05/07/2021,54
05/07/2022,58
05/07/2022,87
05/07/2022,48
05/07/2023,44
05/07/2023,46
05/07/2023,44
05/08/2017,38
05/08/2017,49
05/08/2017,49
05/08/2018,133
05/08/2018,151
05/08/2018,112
05/08/2019,30
05/08/2019,32
05/08/2019,34
05/08/2020,151
05/08/2020,190
05/08/2020,140
05/08/2021,67
05/08/2021,97
05/08/2021,61
05/08/2022,42
05/08/2022,44
05/08/2022,42
05/08/2023,44
05/08/2023,47
05/08/2023,46
05/09/2017,50
05/09/2017,44
05/09/2018,136
05/09/2018,185
05/09/2018,143
05/09/2019,31
05/09/2019,31
05/09/2019,33
05/09/2020,119
05/09/2020,159
05/09/2020,93
05/09/2021,54
05/09/2021,80
05/09/2021,50
05/09/2022,50
05/09/2022,61
05/09/2022,48
05/09/2023,39
05/09/2023,42
05/09/2023,42
05/10/2017,29
05/10/2017,33
05/10/2017,37
05/10/2018,100
05/10/2018,112
05/10/2018,84
05/10/2019,29
05/10/2019,30
05/10/2019,30
05/10/2020,80
05/10/2020,112
05/10/2020,58
05/10/2021,46
05/10/2021,54
05/10/2021,51
05/10/2022,45
05/10/2022,49
05/10/2023,37
05/10/2023,39
05/10/2023,43
05/11/2017,90
05/11/2017,74
05/11/2018,36
05/11/2018,40
05/11/2019,49
05/11/2019,51
05/11/2019,49
05/11/2020,74
05/11/2020,93
05/11/2020,71
05/11/2021,58
05/11/2021,84
05/11/2021,67
05/11/2022,44
05/11/2022,47
05/11/2023,48
05/11/2023,50
05/11/2023,54
05/12/2017,44
05/12/2017,87
05/12/2017,84
05/12/2018,42
05/12/2018,44
05/12/2018,42
05/12/2019,54
05/12/2019,80
05/12/2019,50
05/12/2020,37
05/12/2020,42
05/12/2020,33
05/12/2021,101
05/12/2021,133
05/12/2021,84
05/12/2022,71
05/12/2022,74
05/12/2022,67
05/12/2023,77
05/12/2023,90
05/12/2023,97
05/13/2017,49
05/13/2017,100
05/13/2017,84
05/13/2018,49
05/13/2018,58
05/13/2018,48
05/13/2019,45
05/13/2019,54
05/13/2019,49
05/13/2020,61
05/13/2020,48
05/13/2021,87
05/13/2021,133
05/13/2021,74
05/13/2022,97
05/13/2022,97
05/13/2022,97
05/13/2023,154
05/13/2023,147
05/13/2023,126
05/14/2017,43
05/14/2017,87
05/14/2017,61
05/14/2018,50
05/14/2018,67
05/14/2018,51
05/14/2019,84
05/14/2019,105
05/14/2019,87
05/14/2020,50
05/14/2020,77
05/14/2020,50
05/14/2021,80
05/14/2021,108
05/14/2021,74
05/14/2022,161
05/14/2022,161
05/14/2022,129
05/14/2023,101
05/14/2023,122
05/14/2023,90
05/15/2017,32
05/15/2017,48
05/15/2017,44
05/15/2018,58
05/15/2018,74
05/15/2018,54
05/15/2019,47
05/15/2019,54
05/15/2020,71
05/15/2020,97
05/15/2020,58
05/15/2021,45
05/15/2021,49
05/15/2021,43
05/15/2022,129
05/15/2022,140
05/15/2022,108
05/15/2023,61
05/15/2023,77
05/15/2023,71
05/16/2017,31
05/16/2017,44
05/16/2018,50
05/16/2018,74
05/16/2018,58
05/16/2019,44
05/16/2019,43
05/16/2020,105
05/16/2020,140
05/16/2020,87
05/16/2021,40
05/16/2021,39
05/16/2021,40
05/16/2022,87
05/16/2022,108
05/16/2022,67
05/16/2023,115
05/16/2023,140
05/16/2023,119
05/17/2017,21
05/17/2017,32
05/17/2017,32
05/17/2018,49
05/17/2018,74
05/17/2018,48
05/17/2019,47
05/17/2019,51
05/17/2019,50
05/17/2020,58
05/17/2020,77
05/17/2020,47
05/17/2021,35
05/17/2021,39
05/17/2021,39
05/17/2022,61
05/17/2022,77
05/17/2023,122
05/17/2023,122
05/17/2023,108
05/18/2017,61
05/18/2017,58
05/18/2018,44
05/18/2018,48
05/18/2018,47
05/18/2019,61
05/18/2019,74
05/18/2019,54
05/18/2020,27
05/18/2020,31
05/18/2020,30
05/18/2021,74
05/18/2021,93
05/18/2021,71
05/18/2022,87
05/18/2022,112
05/18/2022,80
05/18/2023,67
05/18/2023,100
05/18/2023,71
05/19/2017,48
05/19/2017,80
05/19/2017,80
05/19/2018,46
05/19/2018,51
05/19/2018,46
05/19/2019,44
05/19/2019,45
05/19/2019,43
05/19/2020,44
05/19/2020,48
05/19/2020,44
05/19/2021,74
05/19/2021,101
05/19/2021,71
05/19/2022,67
05/19/2022,100
05/19/2023,49
05/19/2023,64
05/19/2023,50
05/20/2017,67
05/20/2017,136
05/20/2017,119
05/20/2018,47
05/20/2018,64
05/20/2018,45
05/20/2019,45
05/20/2019,49
05/20/2019,48
05/20/2020,54
05/20/2020,74
05/20/2020,58
05/20/2021,46
05/20/2021,49
05/20/2021,44
05/20/2022,39
05/20/2022,39
05/20/2022,40
05/20/2023,97
05/20/2023,108
05/20/2023,93
05/21/2017,67
05/21/2017,154
05/21/2017,126
05/21/2018,35
05/21/2018,38
05/21/2018,35
05/21/2019,42
05/21/2019,47
05/21/2019,44
05/21/2020,100
05/21/2020,126
05/21/2020,100
05/21/2021,46
05/21/2021,48
05/21/2022,46
05/21/2022,51
05/21/2022,44
05/21/2023,100
05/21/2023,100
05/21/2023,90
05/22/2017,61
05/22/2017,169
05/22/2017,150
05/22/2018,36
05/22/2018,40
05/22/2019,33
05/22/2019,38
05/22/2020,61
05/22/2020,90
05/22/2020,61
05/22/2021,47
05/22/2021,49
05/22/2021,45
05/22/2022,84
05/22/2022,101
05/22/2022,61
