"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/05/2024","AirNow","060652007","3","7.2","ug/m3 LC","30","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/06/2024","AirNow","060652007","3","7.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/07/2024","AirNow","060652007","3","9","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/08/2024","AirNow","060652007","3","7","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/09/2024","AirNow","060652007","3","8.4","ug/m3 LC","35","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/10/2024","AirNow","060652007","3","10.5","ug/m3 LC","44","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/11/2024","AirNow","060652007","3","6.9","ug/m3 LC","29","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/12/2024","AirNow","060652007","3","10.1","ug/m3 LC","42","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/13/2024","AirNow","060652007","3","8.6","ug/m3 LC","36","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/14/2024","AirNow","060652007","3","9.9","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/15/2024","AirNow","060652007","3","15.8","ug/m3 LC","59","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/16/2024","AirNow","060652007","3","14.6","ug/m3 LC","56","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/17/2024","AirNow","060652007","3","12.1","ug/m3 LC","51","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/18/2024","AirNow","060652007","3","10.7","ug/m3 LC","45","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/19/2024","AirNow","060652007","3","9","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/20/2024","AirNow","060652007","3","6.8","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/21/2024","AirNow","060652007","3","6.7","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/22/2024","AirNow","060652007","3","2.2","ug/m3 LC","9","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/23/2024","AirNow","060652007","3","-1.8","ug/m3 LC","0","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/24/2024","AirNow","060652007","3","0.1","ug/m3 LC","0","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/25/2024","AirNow","060652007","3","0","ug/m3 LC","0","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/26/2024","AirNow","060652007","3","2.4","ug/m3 LC","10","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"02/27/2024","AirNow","060652007","3","0.6","ug/m3 LC","3","","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.72537","-116.206842"
"01/01/2024","AirNow","060658001","3","18.7","ug/m3 LC","65","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/02/2024","AirNow","060658001","3","10.3","ug/m3 LC","43","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/03/2024","AirNow","060658001","3","6.6","ug/m3 LC","28","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/04/2024","AirNow","060658001","3","6","ug/m3 LC","25","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/05/2024","AirNow","060658001","3","8.8","ug/m3 LC","37","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/06/2024","AirNow","060658001","3","8.1","ug/m3 LC","34","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/07/2024","AirNow","060658001","3","3.1","ug/m3 LC","13","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/08/2024","AirNow","060658001","3","1.7","ug/m3 LC","7","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/09/2024","AirNow","060658001","3","8.6","ug/m3 LC","36","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/10/2024","AirNow","060658001","3","12.4","ug/m3 LC","52","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/11/2024","AirNow","060658001","3","4.5","ug/m3 LC","19","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/12/2024","AirNow","060658001","3","10","ug/m3 LC","42","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/13/2024","AirNow","060658001","3","19.3","ug/m3 LC","66","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/14/2024","AirNow","060658001","3","26.3","ug/m3 LC","81","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/15/2024","AirNow","060658001","3","27.7","ug/m3 LC","84","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/16/2024","AirNow","060658001","3","25.8","ug/m3 LC","80","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/17/2024","AirNow","060658001","3","28.4","ug/m3 LC","85","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/18/2024","AirNow","060658001","3","19.3","ug/m3 LC","66","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/19/2024","AirNow","060658001","3","17","ug/m3 LC","61","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/20/2024","AirNow","060658001","3","15.5","ug/m3 LC","58","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/21/2024","AirNow","060658001","3","8.6","ug/m3 LC","36","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/22/2024","AirNow","060658001","3","3.7","ug/m3 LC","15","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/23/2024","AirNow","060658001","3","9.4","ug/m3 LC","39","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/24/2024","AirNow","060658001","3","7.4","ug/m3 LC","31","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/25/2024","AirNow","060658001","3","6.2","ug/m3 LC","26","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/26/2024","AirNow","060658001","3","4.3","ug/m3 LC","18","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/27/2024","AirNow","060658001","3","1.9","ug/m3 LC","8","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/28/2024","AirNow","060658001","3","3.4","ug/m3 LC","14","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/29/2024","AirNow","060658001","3","5.5","ug/m3 LC","23","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/30/2024","AirNow","060658001","3","6.9","ug/m3 LC","29","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/31/2024","AirNow","060658001","3","10.5","ug/m3 LC","44","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/01/2024","AirNow","060658001","3","6.5","ug/m3 LC","27","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/02/2024","AirNow","060658001","3","2.1","ug/m3 LC","9","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/03/2024","AirNow","060658001","3","4.1","ug/m3 LC","17","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/04/2024","AirNow","060658001","3","4.6","ug/m3 LC","19","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/05/2024","AirNow","060658001","3","1.9","ug/m3 LC","8","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/06/2024","AirNow","060658001","3","3","ug/m3 LC","13","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/07/2024","AirNow","060658001","3","3.3","ug/m3 LC","14","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/08/2024","AirNow","060658001","3","4.1","ug/m3 LC","17","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/09/2024","AirNow","060658001","3","3.5","ug/m3 LC","15","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/10/2024","AirNow","060658001","3","2.9","ug/m3 LC","12","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/11/2024","AirNow","060658001","3","4.3","ug/m3 LC","18","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/12/2024","AirNow","060658001","3","9.8","ug/m3 LC","41","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/13/2024","AirNow","060658001","3","8.3","ug/m3 LC","35","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/14/2024","AirNow","060658001","3","9.3","ug/m3 LC","39","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/15/2024","AirNow","060658001","3","13.5","ug/m3 LC","54","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/16/2024","AirNow","060658001","3","19","ug/m3 LC","66","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/17/2024","AirNow","060658001","3","23.2","ug/m3 LC","74","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/18/2024","AirNow","060658001","3","9.1","ug/m3 LC","38","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/19/2024","AirNow","060658001","3","4.7","ug/m3 LC","20","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/20/2024","AirNow","060658001","3","2","ug/m3 LC","8","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/21/2024","AirNow","060658001","3","4.9","ug/m3 LC","20","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/22/2024","AirNow","060658001","3","7.2","ug/m3 LC","30","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/23/2024","AirNow","060658001","3","4.6","ug/m3 LC","19","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/24/2024","AirNow","060658001","3","5.7","ug/m3 LC","24","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/25/2024","AirNow","060658001","3","13.1","ug/m3 LC","53","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/26/2024","AirNow","060658001","3","13.6","ug/m3 LC","54","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"02/27/2024","AirNow","060658001","3","7.7","ug/m3 LC","32","Rubidoux","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.9995800008751","-117.41601"
"01/01/2024","AirNow","060658005","3","21.9","ug/m3 LC","72","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/02/2024","AirNow","060658005","3","12.4","ug/m3 LC","52","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/03/2024","AirNow","060658005","3","8.1","ug/m3 LC","34","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/04/2024","AirNow","060658005","3","8.3","ug/m3 LC","35","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/05/2024","AirNow","060658005","3","14","ug/m3 LC","55","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/06/2024","AirNow","060658005","3","7.1","ug/m3 LC","30","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/07/2024","AirNow","060658005","3","3.2","ug/m3 LC","13","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/08/2024","AirNow","060658005","3","2.1","ug/m3 LC","9","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/09/2024","AirNow","060658005","3","11.1","ug/m3 LC","46","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/10/2024","AirNow","060658005","3","13.5","ug/m3 LC","54","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/11/2024","AirNow","060658005","3","9.3","ug/m3 LC","39","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/12/2024","AirNow","060658005","3","13.2","ug/m3 LC","53","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/13/2024","AirNow","060658005","3","20.1","ug/m3 LC","68","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/14/2024","AirNow","060658005","3","29.2","ug/m3 LC","87","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/15/2024","AirNow","060658005","3","28.7","ug/m3 LC","86","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/16/2024","AirNow","060658005","3","28.5","ug/m3 LC","85","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/17/2024","AirNow","060658005","3","25.8","ug/m3 LC","80","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/18/2024","AirNow","060658005","3","19.8","ug/m3 LC","67","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/19/2024","AirNow","060658005","3","18.6","ug/m3 LC","65","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/20/2024","AirNow","060658005","3","20.5","ug/m3 LC","69","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/21/2024","AirNow","060658005","3","9.6","ug/m3 LC","40","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/22/2024","AirNow","060658005","3","4.5","ug/m3 LC","19","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/23/2024","AirNow","060658005","3","10.6","ug/m3 LC","44","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/24/2024","AirNow","060658005","3","9.7","ug/m3 LC","40","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/25/2024","AirNow","060658005","3","7.4","ug/m3 LC","31","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/26/2024","AirNow","060658005","3","5.4","ug/m3 LC","23","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/27/2024","AirNow","060658005","3","1.1","ug/m3 LC","5","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/28/2024","AirNow","060658005","3","5.5","ug/m3 LC","23","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/29/2024","AirNow","060658005","3","7","ug/m3 LC","29","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/30/2024","AirNow","060658005","3","9.9","ug/m3 LC","41","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"01/31/2024","AirNow","060658005","3","13.7","ug/m3 LC","54","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/01/2024","AirNow","060658005","3","7.8","ug/m3 LC","33","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/02/2024","AirNow","060658005","3","4","ug/m3 LC","17","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/03/2024","AirNow","060658005","3","4.3","ug/m3 LC","18","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/04/2024","AirNow","060658005","3","5.1","ug/m3 LC","21","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/05/2024","AirNow","060658005","3","1.5","ug/m3 LC","6","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/06/2024","AirNow","060658005","3","2.4","ug/m3 LC","10","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/07/2024","AirNow","060658005","3","2.8","ug/m3 LC","12","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/08/2024","AirNow","060658005","3","6.1","ug/m3 LC","25","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
"02/09/2024","AirNow","060658005","3","3.7","ug/m3 LC","15","Mira Loma (Van Buren)","1","100.0000","88101","PM2.5 - Local Conditions","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.996360000875","-117.4924"
