"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/21/2024","AirNow","060650009","1","0.037","ppm","34","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/22/2024","AirNow","060650009","1","0.001","ppm","1","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/23/2024","AirNow","060650009","1","0.039","ppm","36","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/24/2024","AirNow","060650009","1","0.034","ppm","31","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/25/2024","AirNow","060650009","1","0.037","ppm","34","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/26/2024","AirNow","060650009","1","0.04","ppm","37","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/27/2024","AirNow","060650009","1","0.05","ppm","46","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/28/2024","AirNow","060650009","1","0.043","ppm","40","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/29/2024","AirNow","060650009","1","0.042","ppm","39","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/30/2024","AirNow","060650009","1","0.046","ppm","43","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/31/2024","AirNow","060650009","1","0.051","ppm","47","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/01/2024","AirNow","060650009","1","0.039","ppm","36","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/02/2024","AirNow","060650009","1","0.043","ppm","40","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/03/2024","AirNow","060650009","1","0.047","ppm","44","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/04/2024","AirNow","060650009","1","0.045","ppm","42","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/05/2024","AirNow","060650009","1","0.04","ppm","37","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/06/2024","AirNow","060650009","1","0.043","ppm","40","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/07/2024","AirNow","060650009","1","0.044","ppm","41","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/08/2024","AirNow","060650009","1","0.044","ppm","41","Pechanga","18","75.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/09/2024","AirNow","060650009","1","0.043","ppm","40","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/10/2024","AirNow","060650009","1","0.043","ppm","40","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/11/2024","AirNow","060650009","1","0.044","ppm","41","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/12/2024","AirNow","060650009","1","0.046","ppm","43","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/13/2024","AirNow","060650009","1","0.05","ppm","46","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/14/2024","AirNow","060650009","1","0.05","ppm","46","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/15/2024","AirNow","060650009","1","0.046","ppm","43","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/16/2024","AirNow","060650009","1","0.045","ppm","42","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/17/2024","AirNow","060650009","1","0.042","ppm","39","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/18/2024","AirNow","060650009","1","0.042","ppm","39","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/19/2024","AirNow","060650009","1","0.035","ppm","32","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/20/2024","AirNow","060650009","1","0.036","ppm","33","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/21/2024","AirNow","060650009","1","0.042","ppm","39","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/22/2024","AirNow","060650009","1","0.045","ppm","42","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/23/2024","AirNow","060650009","1","0.046","ppm","43","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/24/2024","AirNow","060650009","1","0.045","ppm","42","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/25/2024","AirNow","060650009","1","0.05","ppm","46","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/26/2024","AirNow","060650009","1","0.034","ppm","31","Pechanga","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"02/27/2024","AirNow","060650009","1","0.04","ppm","37","Pechanga","20","83.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.4478670008682","-117.088649"
"01/01/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/02/2024","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/03/2024","AirNow","060650010","1","0.04","ppm","37","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/04/2024","AirNow","060650010","1","0.041","ppm","38","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/05/2024","AirNow","060650010","1","0.041","ppm","38","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/06/2024","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/07/2024","AirNow","060650010","1","0.04","ppm","37","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/08/2024","AirNow","060650010","1","0.038","ppm","35","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/09/2024","AirNow","060650010","1","0.038","ppm","35","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/10/2024","AirNow","060650010","1","0.039","ppm","36","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/11/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/12/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/13/2024","AirNow","060650010","1","0.048","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/14/2024","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/15/2024","AirNow","060650010","1","0.04","ppm","37","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/16/2024","AirNow","060650010","1","0.04","ppm","37","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/17/2024","AirNow","060650010","1","0.04","ppm","37","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/18/2024","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/19/2024","AirNow","060650010","1","0.046","ppm","43","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/20/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/21/2024","AirNow","060650010","1","0.038","ppm","35","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/22/2024","AirNow","060650010","1","0.036","ppm","33","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/23/2024","AirNow","060650010","1","0.036","ppm","33","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/24/2024","AirNow","060650010","1","0.036","ppm","33","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/25/2024","AirNow","060650010","1","0.039","ppm","36","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/26/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/27/2024","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/28/2024","AirNow","060650010","1","0.038","ppm","35","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/29/2024","AirNow","060650010","1","0.041","ppm","38","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/30/2024","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/31/2024","AirNow","060650010","1","0.05","ppm","46","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/01/2024","AirNow","060650010","1","0.047","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/02/2024","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/03/2024","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/04/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/05/2024","AirNow","060650010","1","0.038","ppm","35","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/06/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/07/2024","AirNow","060650010","1","0.041","ppm","38","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/08/2024","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/09/2024","AirNow","060650010","1","0.043","ppm","40","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/10/2024","AirNow","060650010","1","0.04","ppm","37","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/11/2024","AirNow","060650010","1","0.039","ppm","36","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/12/2024","AirNow","060650010","1","0.041","ppm","38","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/13/2024","AirNow","060650010","1","0.046","ppm","43","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/14/2024","AirNow","060650010","1","0.054","ppm","50","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/15/2024","AirNow","060650010","1","0.051","ppm","47","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/16/2024","AirNow","060650010","1","0.047","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/17/2024","AirNow","060650010","1","0.052","ppm","48","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/18/2024","AirNow","060650010","1","0.048","ppm","44","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/19/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/20/2024","AirNow","060650010","1","0.033","ppm","31","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/21/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/22/2024","AirNow","060650010","1","0.046","ppm","43","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/23/2024","AirNow","060650010","1","0.044","ppm","41","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/24/2024","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/25/2024","AirNow","060650010","1","0.049","ppm","45","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/26/2024","AirNow","060650010","1","0.045","ppm","42","Joshua Tree NP - Cottonwood Visitor Center","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"02/27/2024","AirNow","060650010","1","0.042","ppm","39","Joshua Tree NP - Cottonwood Visitor Center","21","88.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.747236000872","-115.820124"
"01/01/2024","AirNow","060650012","1","0.044","ppm","41","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/02/2024","AirNow","060650012","1","0.043","ppm","40","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/03/2024","AirNow","060650012","1","0.036","ppm","33","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/04/2024","AirNow","060650012","1","0.038","ppm","35","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/05/2024","AirNow","060650012","1","0.036","ppm","33","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/06/2024","AirNow","060650012","1","0.041","ppm","38","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/07/2024","AirNow","060650012","1","0.037","ppm","34","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/08/2024","AirNow","060650012","1","0.036","ppm","33","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/09/2024","AirNow","060650012","1","0.038","ppm","35","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/10/2024","AirNow","060650012","1","0.036","ppm","33","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/11/2024","AirNow","060650012","1","0.04","ppm","37","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/12/2024","AirNow","060650012","1","0.043","ppm","40","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/13/2024","AirNow","060650012","1","0.044","ppm","41","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/14/2024","AirNow","060650012","1","0.046","ppm","43","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
"01/15/2024","AirNow","060650012","1","0.042","ppm","39","Banning Airport","24","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.92086","-116.85841"
