"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/29/2022","AQS","060650016","1","0.04","ppm","37","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"05/30/2022","AQS","060650016","1","0.045","ppm","42","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"05/31/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/01/2022","AQS","060650016","1","0.062","ppm","74","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/02/2022","AQS","060650016","1","0.061","ppm","71","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/03/2022","AQS","060650016","1","0.061","ppm","71","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/04/2022","AQS","060650016","1","0.042","ppm","39","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/05/2022","AQS","060650016","1","0.043","ppm","40","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/06/2022","AQS","060650016","1","0.044","ppm","41","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/07/2022","AQS","060650016","1","0.053","ppm","49","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/08/2022","AQS","060650016","1","0.06","ppm","67","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/09/2022","AQS","060650016","1","0.068","ppm","93","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/10/2022","AQS","060650016","1","0.06","ppm","67","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/11/2022","AQS","060650016","1","0.063","ppm","77","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/12/2022","AQS","060650016","1","0.06","ppm","67","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/13/2022","AQS","060650016","1","0.034","ppm","31","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/14/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/15/2022","AQS","060650016","1","0.063","ppm","77","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/16/2022","AQS","060650016","1","0.065","ppm","84","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/17/2022","AQS","060650016","1","0.058","ppm","61","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/18/2022","AQS","060650016","1","0.051","ppm","47","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/19/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/20/2022","AQS","060650016","1","0.066","ppm","87","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/21/2022","AQS","060650016","1","0.064","ppm","80","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/22/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/23/2022","AQS","060650016","1","0.062","ppm","74","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/24/2022","AQS","060650016","1","0.062","ppm","74","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/25/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/26/2022","AQS","060650016","1","0.062","ppm","74","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/27/2022","AQS","060650016","1","0.065","ppm","84","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/28/2022","AQS","060650016","1","0.07","ppm","100","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/29/2022","AQS","060650016","1","0.066","ppm","87","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"06/30/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/01/2022","AQS","060650016","1","0.052","ppm","48","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/02/2022","AQS","060650016","1","0.041","ppm","38","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/03/2022","AQS","060650016","1","0.04","ppm","37","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/04/2022","AQS","060650016","1","0.042","ppm","39","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/05/2022","AQS","060650016","1","0.042","ppm","39","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/06/2022","AQS","060650016","1","0.042","ppm","39","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/07/2022","AQS","060650016","1","0.045","ppm","42","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/08/2022","AQS","060650016","1","0.049","ppm","45","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/09/2022","AQS","060650016","1","0.052","ppm","48","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/10/2022","AQS","060650016","1","0.059","ppm","64","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/11/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/12/2022","AQS","060650016","1","0.051","ppm","47","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/13/2022","AQS","060650016","1","0.059","ppm","64","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/14/2022","AQS","060650016","1","0.053","ppm","49","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/15/2022","AQS","060650016","1","0.058","ppm","61","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/16/2022","AQS","060650016","1","0.063","ppm","77","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/17/2022","AQS","060650016","1","0.058","ppm","61","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/18/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/19/2022","AQS","060650016","1","0.057","ppm","58","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/20/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/21/2022","AQS","060650016","1","0.048","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/22/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/23/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/24/2022","AQS","060650016","1","0.052","ppm","48","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/25/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/26/2022","AQS","060650016","1","0.058","ppm","61","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/27/2022","AQS","060650016","1","0.058","ppm","61","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/28/2022","AQS","060650016","1","0.054","ppm","50","Temecula","14","82.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/29/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/30/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"07/31/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/01/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/02/2022","AQS","060650016","1","0.049","ppm","45","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/03/2022","AQS","060650016","1","0.044","ppm","41","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/04/2022","AQS","060650016","1","0.048","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/05/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/06/2022","AQS","060650016","1","0.052","ppm","48","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/07/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/08/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/09/2022","AQS","060650016","1","0.047","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/10/2022","AQS","060650016","1","0.044","ppm","41","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/11/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/12/2022","AQS","060650016","1","0.059","ppm","64","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/13/2022","AQS","060650016","1","0.063","ppm","77","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/14/2022","AQS","060650016","1","0.057","ppm","58","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/15/2022","AQS","060650016","1","0.051","ppm","47","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/16/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/17/2022","AQS","060650016","1","0.059","ppm","64","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/18/2022","AQS","060650016","1","0.057","ppm","58","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/19/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/20/2022","AQS","060650016","1","0.052","ppm","48","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/21/2022","AQS","060650016","1","0.045","ppm","42","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/22/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/23/2022","AQS","060650016","1","0.062","ppm","74","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/24/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/25/2022","AQS","060650016","1","0.044","ppm","41","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/26/2022","AQS","060650016","1","0.048","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/27/2022","AQS","060650016","1","0.042","ppm","39","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/28/2022","AQS","060650016","1","0.037","ppm","34","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/29/2022","AQS","060650016","1","0.049","ppm","45","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/30/2022","AQS","060650016","1","0.078","ppm","126","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"08/31/2022","AQS","060650016","1","0.079","ppm","129","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/01/2022","AQS","060650016","1","0.069","ppm","97","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/02/2022","AQS","060650016","1","0.065","ppm","84","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/03/2022","AQS","060650016","1","0.061","ppm","71","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/04/2022","AQS","060650016","1","0.048","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/05/2022","AQS","060650016","1","0.062","ppm","74","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/06/2022","AQS","060650016","1","0.06","ppm","67","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/07/2022","AQS","060650016","1","0.066","ppm","87","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/08/2022","AQS","060650016","1","0.062","ppm","74","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/09/2022","AQS","060650016","1","0.026","ppm","24","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/10/2022","AQS","060650016","1","0.034","ppm","31","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/11/2022","AQS","060650016","1","0.037","ppm","34","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/12/2022","AQS","060650016","1","0.039","ppm","36","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/13/2022","AQS","060650016","1","0.037","ppm","34","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/14/2022","AQS","060650016","1","0.038","ppm","35","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/15/2022","AQS","060650016","1","0.042","ppm","39","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/16/2022","AQS","060650016","1","0.048","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/17/2022","AQS","060650016","1","0.049","ppm","45","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/18/2022","AQS","060650016","1","0.046","ppm","43","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/19/2022","AQS","060650016","1","0.047","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/20/2022","AQS","060650016","1","0.045","ppm","42","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/21/2022","AQS","060650016","1","0.046","ppm","43","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/22/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/23/2022","AQS","060650016","1","0.046","ppm","43","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/24/2022","AQS","060650016","1","0.049","ppm","45","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/25/2022","AQS","060650016","1","0.061","ppm","71","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/26/2022","AQS","060650016","1","0.068","ppm","93","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/27/2022","AQS","060650016","1","0.058","ppm","61","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/28/2022","AQS","060650016","1","0.061","ppm","71","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/29/2022","AQS","060650016","1","0.06","ppm","67","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"09/30/2022","AQS","060650016","1","0.048","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/01/2022","AQS","060650016","1","0.047","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/02/2022","AQS","060650016","1","0.051","ppm","47","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/03/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/04/2022","AQS","060650016","1","0.055","ppm","51","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/05/2022","AQS","060650016","1","0.057","ppm","58","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/06/2022","AQS","060650016","1","0.06","ppm","67","Temecula","15","88.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/07/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/08/2022","AQS","060650016","1","0.057","ppm","58","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/09/2022","AQS","060650016","1","0.052","ppm","48","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/10/2022","AQS","060650016","1","0.05","ppm","46","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/11/2022","AQS","060650016","1","0.048","ppm","44","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/12/2022","AQS","060650016","1","0.054","ppm","50","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/13/2022","AQS","060650016","1","0.052","ppm","48","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/14/2022","AQS","060650016","1","0.045","ppm","42","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/15/2022","AQS","060650016","1","0.038","ppm","35","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/16/2022","AQS","060650016","1","0.042","ppm","39","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
"10/17/2022","AQS","060650016","1","0.056","ppm","54","Temecula","17","100.0000","44201","Ozone","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.5830180008699","-117.072202"
